27, Private, 160178, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
32, Self-emp-inc, 78530, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 50, United-States, >50K
19, Private, 177839, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 15, United-States, <=50K
17, ?, 212125, 10th, 6, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
29, Private, 211482, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
22, Private, 36011, Assoc-voc, 11, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K
51, Private, 246519, 10th, 6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 2105, 0, 45, United-States, <=50K
48, Private, 236858, 11th, 7, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 31, United-States, <=50K
32, State-gov, 175931, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 364548, Bachelors, 13, Divorced, Sales, Not-in-family, White, Male, 8614, 0, 40, United-States, >50K
26, Private, 173927, Assoc-voc, 11, Never-married, Prof-specialty, Own-child, Other, Female, 0, 0, 60, Jamaica, <=50K
23, Private, 166527, Some-college, 10, Never-married, Exec-managerial, Own-child, Other, Female, 0, 0, 40, United-States, <=50K
34, Self-emp-not-inc, 137223, 10th, 6, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 72880, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 181652, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 40, United-States, <=50K
33, Self-emp-not-inc, 281030, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 94, United-States, <=50K
52, Private, 48343, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 291355, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
25, Self-emp-not-inc, 368115, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 13550, 0, 35, United-States, >50K
38, Private, 182609, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, Poland, <=50K
19, ?, 63574, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 50, United-States, <=50K
34, Private, 287315, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K
66, Private, 167711, HS-grad, 9, Widowed, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
33, Private, 152933, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
22, Private, 99829, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 30, United-States, <=50K
45, Federal-gov, 207107, Assoc-acdm, 12, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male, 0, 2080, 40, Philippines, <=50K
31, Private, 217962, 12th, 8, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 40, ?, <=50K
29, Self-emp-not-inc, 160786, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, <=50K
53, Private, 158352, 5th-6th, 3, Married-civ-spouse, Other-service, Other-relative, White, Female, 0, 0, 24, Italy, <=50K
30, Private, 88913, Some-college, 10, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K
45, Federal-gov, 81487, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, Puerto-Rico, >50K
38, Private, 188888, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 1340, 40, United-States, <=50K
38, Federal-gov, 338320, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 50, United-States, >50K
43, Private, 300528, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
20, Private, 130840, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 20, United-States, <=50K
64, Private, 477697, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 16, United-States, <=50K
63, Self-emp-not-inc, 795830, 1st-4th, 2, Widowed, Other-service, Unmarried, White, Female, 0, 0, 30, El-Salvador, <=50K
58, Self-emp-inc, 21626, Assoc-voc, 11, Divorced, Sales, Not-in-family, White, Male, 2202, 0, 56, United-States, <=50K
54, Federal-gov, 439608, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
35, Local-gov, 103260, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 35, United-States, >50K
42, Private, 175935, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 1980, 46, United-States, <=50K
39, Private, 181553, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
30, Private, 124187, HS-grad, 9, Never-married, Farming-fishing, Own-child, Black, Male, 0, 0, 60, United-States, <=50K
26, Private, 337940, 5th-6th, 3, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K
36, Private, 136629, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
46, Private, 251474, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
58, Private, 247276, 7th-8th, 4, Widowed, Other-service, Not-in-family, Other, Female, 0, 0, 30, United-States, <=50K
22, ?, 139324, 9th, 5, Never-married, ?, Unmarried, Black, Female, 0, 0, 36, United-States, <=50K
61, State-gov, 130466, HS-grad, 9, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K
34, Private, 98101, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 204447, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 4386, 0, 40, United-States, >50K
59, Private, 139344, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K
50, Private, 183173, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 40, United-States, >50K
37, Private, 125933, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 50, United-States, >50K
39, Private, 218490, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1848, 40, United-States, >50K
34, Private, 180284, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 50, United-States, <=50K
28, Private, 161607, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, <=50K
39, Private, 128392, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1887, 40, United-States, >50K
23, Private, 227070, Some-college, 10, Never-married, Other-service, Unmarried, White, Female, 0, 0, 48, El-Salvador, <=50K
51, Private, 221672, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 50, United-States, >50K
44, Local-gov, 160943, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
50, Private, 285200, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1887, 35, United-States, >50K
53, Private, 149784, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 40, United-States, >50K
27, Private, 131310, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 40, United-States, >50K
32, Private, 132601, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
19, Local-gov, 210308, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 1721, 30, United-States, <=50K
23, ?, 302836, Assoc-acdm, 12, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, El-Salvador, <=50K
46, Private, 97883, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
24, Private, 227070, 10th, 6, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 150861, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, Japan, <=50K
61, Private, 147845, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 31, United-States, <=50K
44, Private, 196545, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298, 0, 40, United-States, >50K
53, Local-gov, 131258, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, United-States, >50K
54, Self-emp-not-inc, 109413, Bachelors, 13, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
40, Private, 206049, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
55, Private, 189664, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
55, State-gov, 117357, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 70, ?, >50K
29, Self-emp-not-inc, 77207, Masters, 14, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, <=50K
33, Private, 279524, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
50, Private, 163708, HS-grad, 9, Widowed, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
60, Private, 210064, HS-grad, 9, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 160910, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
29, Private, 198997, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 20, United-States, <=50K
48, ?, 144397, Some-college, 10, Divorced, ?, Unmarried, Black, Female, 0, 0, 30, United-States, <=50K
36, Private, 202662, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
22, Private, 203182, Some-college, 10, Separated, Sales, Unmarried, White, Female, 0, 0, 43, United-States, <=50K
21, Private, 319163, Some-college, 10, Never-married, Transport-moving, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
21, Private, 213341, 11th, 7, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male, 0, 1762, 40, Dominican-Republic, <=50K
42, Private, 46221, Doctorate, 16, Married-spouse-absent, Other-service, Not-in-family, White, Male, 27828, 0, 60, ?, >50K
24, Local-gov, 193416, Some-college, 10, Never-married, Protective-serv, Own-child, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 150324, Assoc-acdm, 12, Never-married, Machine-op-inspct, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 35032, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
50, Private, 172942, Some-college, 10, Divorced, Other-service, Own-child, White, Male, 0, 0, 28, United-States, <=50K
25, State-gov, 129200, Some-college, 10, Never-married, Transport-moving, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
31, Local-gov, 224234, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
42, Private, 212894, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1887, 40, United-States, >50K
35, Local-gov, 204277, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 370242, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 57233, Bachelors, 13, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
50, Private, 208630, Masters, 14, Divorced, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, >50K
55, Private, 158641, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
51, Private, 224763, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, Cuba, <=50K
37, Self-emp-inc, 382802, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 99, United-States, >50K
40, Private, 213019, HS-grad, 9, Divorced, Sales, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
36, State-gov, 112074, Doctorate, 16, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
45, Private, 278151, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
56, Self-emp-inc, 109856, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 50, United-States, >50K
28, Private, 209205, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 60, United-States, >50K
30, Private, 151967, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 58, United-States, <=50K
39, Private, 24342, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
24, State-gov, 147719, Masters, 14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 20, India, <=50K
19, Private, 158343, Some-college, 10, Never-married, Tech-support, Own-child, White, Female, 0, 0, 40, ?, <=50K
30, Private, 30226, 11th, 7, Divorced, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
34, Private, 28053, Bachelors, 13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
45, Private, 225456, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 40, United-States, >50K
37, Private, 291981, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
29, State-gov, 71592, Some-college, 10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K
52, Private, 92968, Bachelors, 13, Separated, Exec-managerial, Unmarried, White, Female, 0, 0, 40, ?, <=50K
38, Federal-gov, 325538, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
43, Local-gov, 118853, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 4386, 0, 99, United-States, >50K
50, Private, 273536, 7th-8th, 4, Married-civ-spouse, Sales, Husband, Other, Male, 0, 0, 49, Dominican-Republic, <=50K
34, Local-gov, 230420, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
83, Private, 195507, HS-grad, 9, Widowed, Protective-serv, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
33, Private, 394727, 10th, 6, Never-married, Handlers-cleaners, Unmarried, Black, Male, 0, 0, 40, United-States, <=50K
49, Private, 148995, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
83, Self-emp-inc, 240150, 10th, 6, Married-civ-spouse, Farming-fishing, Husband, White, Male, 20051, 0, 50, United-States, >50K
41, Local-gov, 26669, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 268639, Some-college, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 2057, 60, Canada, <=50K
26, Private, 35917, Some-college, 10, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
56, Self-emp-not-inc, 214323, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
28, Private, 95566, 1st-4th, 2, Married-spouse-absent, Other-service, Own-child, Other, Female, 0, 0, 35, Dominican-Republic, <=50K
48, Private, 348144, Some-college, 10, Divorced, Transport-moving, Not-in-family, White, Male, 3325, 0, 53, United-States, <=50K
19, ?, 318264, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 30, United-States, <=50K
30, Private, 129707, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 1848, 40, United-States, >50K
47, Self-emp-not-inc, 162236, Bachelors, 13, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
46, Private, 213140, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, ?, >50K
42, Private, 165599, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, >50K
77, Local-gov, 177550, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 3818, 0, 14, United-States, <=50K
55, Private, 92215, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
59, Self-emp-not-inc, 56392, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 1579, 60, United-States, <=50K
59, Local-gov, 196013, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
27, Private, 255582, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 248178, Some-college, 10, Married-civ-spouse, Other-service, Husband, Black, Male, 0, 0, 35, United-States, <=50K
21, Private, 107895, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
